"X","period_start","max_WHT","scaled_time","frac_scaled_time","threshold","amount_over_threshold","reconstruct"
195,"2015-08-04",1.52,1.59134483703095,0.59134483703095,2.88015839514271,0,1.1506014349395
196,"2015-08-07",1.36,1.5995617639003,0.5995617639003,2.90835049293459,0,1.17304486233289
197,"2015-08-10",1.17,1.60777869076965,0.60777869076965,2.93863273910034,0,1.19920432199605
198,"2015-08-13",1.56,1.615995617639,0.615995617639,2.97092443426036,0,1.22900872578173
199,"2015-08-16",1.28,1.62421254450835,0.62421254450835,3.0051395240397,0,1.26237534788371
200,"2015-08-19",1.55,1.6324294713777,0.6324294713777,3.041186828395,0,1.2992100420259
201,"2015-08-22",2.34,1.64064639824706,0.64064639824706,3.0789702846009,0,1.33940749892137
202,"2015-08-25",3.22,1.64886332511641,0.64886332511641,3.11838920324813,0.101610796751868,1.38285154339892
203,"2015-08-28",1.65,1.65708025198576,0.65708025198576,3.15933853657171,0,1.4294154704338
204,"2015-08-31",1.15,1.66529717885511,0.66529717885511,3.20170915839334,0,1.4789624191597
205,"2015-09-03",1.06,1.67351410572446,0.67351410572446,3.24538815493257,0,1.53134578378135
206,"2015-09-06",0.99,1.68173103259381,0.68173103259381,3.29025912571163,0,1.59194966028683
207,"2015-09-09",1.74,1.68994795946316,0.68994795946316,3.33620249375181,0,1.64213315691461
208,"2015-09-12",1.38,1.69816488633251,0.69816488633251,3.38309582423512,0,1.70226717237789
209,"2015-09-15",1.18,1.70638181320186,0.70638181320186,3.43081415078169,0,1.76458259744428
210,"2015-09-18",1.67,1.71459874007121,0.71459874007121,3.4792303084736,0,1.82889027138627
211,"2015-09-21",2.25,1.72281566694056,0.72281566694056,3.5282152727376,0,1.89499432112763
212,"2015-09-24",1.63,1.73103259380991,0.73103259380991,3.57763850318362,0,1.97090510247595
213,"2015-09-27",2.77,1.73924952067927,0.73924952067927,3.62736829148293,0,2.03902607885427
214,"2015-09-30",1.94,1.74746644754862,0.74746644754862,3.67727211235831,0,2.10829791352395
215,"2015-10-03",1.99,1.75568337441797,0.75568337441797,3.72721697675207,0,2.17850802882485
216,"2015-10-06",2.13,1.76390030128732,0.76390030128732,3.77706978622926,0,2.24944062059923
217,"2015-10-09",1.81,1.77211722815667,0.77211722815667,3.82669768767276,0,2.32087737110619
218,"2015-10-12",1.65,1.78033415502602,0.78033415502602,3.87596842732452,0,2.39413934326808
219,"2015-10-15",1.74,1.78855108189537,0.78855108189537,3.92475070322957,0,2.46552789586973
220,"2015-10-18",2.68,1.79676800876472,0.79676800876472,3.97291451514354,0,2.53675790901933
221,"2015-10-21",2.2,1.80498493563407,0.80498493563407,4.02033151097129,0,2.6076093482865
222,"2015-10-24",1.69,1.81320186250342,0.81320186250342,4.06687532881335,0,2.67786332962752
223,"2015-10-27",2.2,1.82141878937277,0.82141878937277,4.11242193370862,0,2.74730285272836
224,"2015-10-30",2.05,1.82963571624213,0.82963571624213,4.15684994817619,0,2.81571352854942
225,"2015-11-29",1.77,1.91180498493563,0.91180498493563,4.51542557144429,0,2.88288429831249
226,"2015-12-02",2.4,1.92002191180499,0.92002191180499,4.54060365797983,0,2.94860814119753
227,"2015-12-05",2.34,1.92823883867434,0.92823883867434,4.56352208947438,0,3.01268276805608
228,"2015-12-08",1.86,1.93645576554369,0.93645576554369,4.58411979043202,0,3.07491129850028
229,"2015-12-11",2.47,1.94467269241304,0.94467269241304,4.60234186988862,0,3.13510291878966
230,"2015-12-14",1.9,1.95288961928239,0.95288961928239,4.61813976769114,0,3.19307351801374
231,"2015-12-17",3.17,1.96110654615174,0.96110654615174,4.63147138390604,0,3.24864630015484
232,"2015-12-20",3.66,1.96932347302109,0.96932347302109,4.64230119101161,0,3.29333886801568
233,"2015-12-23",3.63,1.97754039989044,0.97754039989044,4.65060032857558,0,3.34316942277742
234,"2015-12-26",2.75,1.98575732675979,0.98575732675979,4.65634668016546,0,3.39015729067194
235,"2015-12-29",2.67,1.99397425362914,0.99397425362914,4.65952493228682,0,3.43416222459632
236,"2015-12-31",2.63,1.99945220487538,0.99945220487538,4.66021258007667,0,3.47505373441541
237,"2016-01-03",2.39,2.00766913174473,0.00766913174473016,4.65909523515393,0,3.51271150187361
238,"2016-01-06",3.44,2.01588605861408,0.0158860586140799,4.65540246611835,0,3.54702575881822
239,"2016-01-09",3.82,2.02410298548343,0.02410298548343,4.64914411385717,0,3.57789762740771
240,"2016-01-12",3.76,2.03231991235278,0.0323199123527802,4.64033685629918,0,3.59902913628059
241,"2016-01-15",2.47,2.04053683922213,0.0405368392221299,4.62900416396955,0,3.62257443812326
242,"2016-01-18",4.07,2.04875376609148,0.0487537660914801,4.61517623744307,0,3.64246786041699
243,"2016-01-21",3.83,2.05697069296083,0.0569706929608298,4.59888992686242,0,3.6586570719128
244,"2016-01-24",2.98,2.06518761983018,0.06518761983018,4.58018863373597,0,3.67110167398122
245,"2016-01-27",2.68,2.07340454669953,0.0734045466995301,4.55912219527673,0,3.67977329322346
246,"2016-01-30",2.69,2.08162147356889,0.08162147356889,4.53574675159083,0,3.68465563155822
247,"2016-02-02",3.4,2.08983840043824,0.0898384004382402,4.51012459606941,0,3.67474373271172
248,"2016-02-05",3.55,2.09805532730759,0.0980553273075899,4.48232400938237,0,3.67222568830142
249,"2016-02-08",3.44,2.10627225417694,0.10627225417694,4.45241907751679,0,3.66598312200934
250,"2016-02-11",2.58,2.11448918104629,0.11448918104629,4.42048949434463,0,3.65604645730185
251,"2016-02-14",3.36,2.12270610791564,0.12270610791564,4.38662034924596,0,3.64245763638622
252,"2016-02-17",2.96,2.13092303478499,0.13092303478499,4.35090190035361,0,3.62526993016341
253,"2016-02-20",4.11,2.13913996165434,0.13913996165434,4.31342933402367,0,3.60454771022839
254,"2016-02-23",2.08,2.14735688852369,0.14735688852369,4.2743025111726,0,3.58036618401938
255,"2016-02-26",2.32,2.15557381539304,0.15557381539304,4.2336257011572,0,3.55281109435407
256,"2016-02-29",2.34,2.16379074226239,0.16379074226239,4.19150730390643,0,3.52197838472175
257,"2016-03-03",1.79,2.17200766913174,0.17200766913174,4.14805956104559,0,3.48797383182361
258,"2016-03-06",3.89,2.1802245960011,0.1802245960011,4.10339825678283,0,3.44361170379487
259,"2016-03-09",3.18,2.18844152287045,0.18844152287045,4.05764240935508,0,3.4041605398901
260,"2016-03-12",2.13,2.1966584497398,0.1966584497398,4.01091395385526,0,3.36193033283803
261,"2016-03-15",3.19,2.20487537660915,0.20487537660915,3.96333741728667,0,3.31705937188646
262,"2016-03-18",2.33,2.2130923034785,0.2130923034785,3.91503958671009,0,3.26969346087678
263,"2016-03-21",2.48,2.22130923034785,0.22130923034785,3.86614917136797,0,3.21998540497471
264,"2016-03-24",2.83,2.2295261572172,0.2295261572172,3.81679645968625,0,3.16809447786137
265,"2016-03-27",2.44,2.23774308408655,0.23774308408655,3.76711297206778,0,3.11418587147004
266,"2016-03-30",2.57,2.2459600109559,0.2459600109559,3.71723111040261,0,3.05843013039603
267,"2016-04-02",2.44,2.25417693782525,0.25417693782525,3.66728380522925,0,2.99887907483051
268,"2016-04-05",3.25,2.2623938646946,0.2623938646946,3.61740416148708,0,2.94060450285323
269,"2016-04-08",2.17,2.27061079156396,0.27061079156396,3.567725103804,0,2.88101866856119
270,"2016-04-11",2.22,2.27882771843331,0.27882771843331,3.51837902226482,0,2.82030510324274
271,"2016-04-14",1.78,2.28704464530266,0.28704464530266,3.4694974196036,0,2.75864976847226
272,"2016-04-17",2.11,2.29526157217201,0.29526157217201,3.4212105607613,0,2.69624045521799
273,"2016-04-20",3.04,2.30347849904136,0.30347849904136,3.37364712574172,0,2.63326618233434
274,"2016-04-23",2.31,2.31169542591071,0.31169542591071,3.32693386669122,0,2.56991659651694
275,"2016-04-26",2.49,2.31991235278006,0.31991235278006,3.281195270116,0,2.50445176773971
276,"2016-04-29",1.54,2.32812927964941,0.32812927964941,3.23655322513707,0,2.44462490539458
277,"2016-05-02",1.83,2.33634620651876,0.33634620651876,3.19312669866708,0,2.38223760031163
278,"2016-05-05",2.71,2.34456313338811,0.34456313338811,3.15103141837449,0,2.32020864405014
279,"2016-05-08",2.24,2.35278006025746,0.35278006025746,3.11037956428007,0,2.25871915895509
280,"2016-05-11",1.98,2.36099698712681,0.36099698712681,3.07127946980755,0,2.19794756445825
281,"2016-05-14",1.86,2.36921391399617,0.36921391399617,3.03383533308503,0,2.13806904940446
282,"2016-05-17",2.23,2.37743084086552,0.37743084086552,2.99814693926682,0,2.08561784967399
283,"2016-05-20",1.76,2.38564776773487,0.38564776773487,2.96430939461494,0,2.02846698578543
284,"2016-05-23",1.96,2.39386469460422,0.39386469460422,2.93241287304998,0,1.97268064607608
285,"2016-05-26",1.75,2.40208162147357,0.40208162147357,2.90254237584589,0,1.9184151448994
286,"2016-05-29",2.19,2.41029854834292,0.41029854834292,2.87477750510943,0,1.86582133094341
287,"2016-06-01",2.6,2.41851547521227,0.41851547521227,2.84919225164802,0,1.82339520312199
288,"2016-06-04",1.52,2.42673240208162,0.42673240208162,2.82585479779098,0,1.77486872644315
289,"2016-06-07",1.29,2.43494932895097,0.43494932895097,2.80482733569003,0,1.72839599159387
290,"2016-06-10",1.25,2.44316625582032,0.44316625582032,2.78616590158295,0,1.68410169660052
291,"2016-06-13",1.14,2.45138318268967,0.45138318268967,2.76992022646217,0,1.64210338046513
292,"2016-06-16",1.84,2.45960010955902,0.45960010955902,2.7561336035463,0,1.60251112868376
293,"2016-06-19",2.11,2.46781703642838,0.46781703642838,2.74484277290773,0,1.56542730456271
294,"2016-06-22",1.92,2.47603396329773,0.47603396329773,2.73607782356374,0,1.53094630685339
295,"2016-06-25",1.57,2.48425089016708,0.48425089016708,2.72986211329203,0,1.49915435413083
296,"2016-06-28",2,2.49246781703643,0.49246781703643,2.72621220638443,0,1.47012929624496
297,"2016-07-01",2.17,2.50068474390578,0.50068474390578,2.72513782950459,0,1.44394045307979
298,"2016-07-04",2.16,2.50890167077513,0.50890167077513,2.72664184576732,0,1.43071209875124
